8.091827034950256348e-01 8.123905658721923828e-01 1.641499996185302734e+00
7.323440909385681152e-01 8.180819749832153320e-01 1.652999997138977051e+00
5.194380879402160645e-01 8.184944391250610352e-01 1.653833389282226562e+00
-1.221155822277069092e-01 7.646319866180419922e-01 1.544999957084655762e+00
-1.339173913002014160e-01 7.690861821174621582e-01 1.554000020027160645e+00
-1.826568543910980225e-01 7.669415473937988281e-01 1.549666643142700195e+00
-4.477779567241668701e-01 7.398866415023803711e-01 1.495000004768371582e+00
-8.331398963928222656e-01 7.182521224021911621e-01 1.451285719871520996e+00
6.670868396759033203e-01 8.225287199020385742e-01 1.667999982833862305e+00
6.293566226959228516e-01 8.223906159400939941e-01 1.667714357376098633e+00
-7.863893359899520874e-02 7.722104191780090332e-01 1.561777710914611816e+00
-7.807639241218566895e-01 7.198730111122131348e-01 1.459937453269958496e+00
8.097500801086425781e-01 7.481511831283569336e-01 1.523200035095214844e+00
8.119865059852600098e-01 7.763472199440002441e-01 1.576416611671447754e+00
-2.712312899529933929e-02 7.737177610397338867e-01 1.574714303016662598e+00
-6.812408566474914551e-01 7.240313887596130371e-01 1.475370407104492188e+00
-7.289191484451293945e-01 7.204422950744628906e-01 1.462842106819152832e+00
8.552225232124328613e-01 6.893382072448730469e-01 1.406875014305114746e+00
8.102409839630126953e-01 6.734800338745117188e-01 1.391199946403503418e+00
8.197300434112548828e-01 6.959733963012695312e-01 1.422724127769470215e+00
7.631409168243408203e-01 7.741302847862243652e-01 1.586769223213195801e+00
7.545127868652343750e-01 7.947161793708801270e-01 1.615428566932678223e+00
7.057629823684692383e-01 8.037016391754150391e-01 1.655250072479248047e+00
1.815310865640640259e-01 7.760567665100097656e-01 1.590999960899353027e+00
1.200319901108741760e-01 7.758729457855224609e-01 1.583347797393798828e+00
6.737376749515533447e-02 7.768732905387878418e-01 1.586037039756774902e+00
-6.288828253746032715e-01 7.245734333992004395e-01 1.476478219032287598e+00
7.834241986274719238e-01 6.671893000602722168e-01 1.394999980926513672e+00
7.449986934661865234e-01 7.647567391395568848e-01 1.598999977111816406e+00
1.610145270824432373e-01 7.857978343963623047e-01 1.609400033950805664e+00
-5.242668390274047852e-01 7.240589857101440430e-01 1.499133348464965820e+00
8.374496102333068848e-01 6.628099679946899414e-01 1.398000001907348633e+00
7.658774852752685547e-01 7.298682332038879395e-01 1.524999976158142090e+00
7.648123502731323242e-01 7.554856538772583008e-01 1.568411707878112793e+00
7.126092314720153809e-01 7.626107931137084961e-01 1.608500003814697266e+00
-4.299907982349395752e-01 7.323326468467712402e-01 1.508152127265930176e+00
-9.593419432640075684e-01 6.893478631973266602e-01 1.441333293914794922e+00
6.757977604866027832e-01 7.806069850921630859e-01 1.636833310127258301e+00
6.224486231803894043e-01 7.824680805206298828e-01 1.642333269119262695e+00
3.183561265468597412e-01 7.853627800941467285e-01 1.622441887855529785e+00
2.701872885227203369e-01 7.840767502784729004e-01 1.619813919067382812e+00
-2.827400565147399902e-01 7.368419766426086426e-01 1.527374982833862305e+00
-3.322471678256988525e-01 7.359305024147033691e-01 1.522461533546447754e+00
-8.316568732261657715e-01 6.873931884765625000e-01 1.443500041961669922e+00
-1.985543668270111084e-01 7.370158433914184570e-01 1.542500019073486328e+00
7.863181829452514648e-01 6.214533448219299316e-01 1.342166662216186523e+00
7.773467302322387695e-01 6.757220029830932617e-01 1.427545428276062012e+00
7.096771001815795898e-01 7.379610538482666016e-01 1.571214318275451660e+00
6.127961277961730957e-01 7.918340563774108887e-01 1.658804893493652344e+00
5.190560221672058105e-01 7.919598221778869629e-01 1.657941222190856934e+00
-1.327022910118103027e-01 7.410422563552856445e-01 1.556187510490417480e+00
-1.770115196704864502e-01 7.447970509529113770e-01 1.553088903427124023e+00
-8.762315511703491211e-01 6.884441971778869629e-01 1.450285673141479492e+00
-8.900031447410583496e-01 6.981643438339233398e-01 1.443486452102661133e+00
-9.615398049354553223e-01 6.750198006629943848e-01 1.449166655540466309e+00
4.994474351406097412e-01 7.592365145683288574e-01 1.644666671752929688e+00
4.819221496582031250e-01 7.580844163894653320e-01 1.642181873321533203e+00
-8.329550027847290039e-01 6.915169954299926758e-01 1.451264739036560059e+00
8.997533321380615234e-01 6.245503425598144531e-01 1.363166689872741699e+00
7.646425962448120117e-01 6.915987730026245117e-01 1.475749969482421875e+00
3.988568484783172607e-02 7.244031429290771484e-01 1.598000049591064453e+00
-2.970108203589916229e-02 7.428154349327087402e-01 1.579737663269042969e+00
-7.328841686248779297e-01 6.912397146224975586e-01 1.470342516899108887e+00
-7.824167609214782715e-01 6.900527477264404297e-01 1.460129857063293457e+00
8.210964202880859375e-01 6.454606056213378906e-01 1.370969653129577637e+00
7.315002083778381348e-01 6.801002621650695801e-01 1.487571358680725098e+00
6.615422368049621582e-01 7.439126968383789062e-01 1.615393877029418945e+00
1.143433973193168640e-01 7.512360811233520508e-01 1.589222192764282227e+00
2.006703615188598633e-02 7.426808476448059082e-01 1.586781859397888184e+00
-6.826217770576477051e-01 6.890514492988586426e-01 1.477649331092834473e+00
-9.624480605125427246e-01 6.494849324226379395e-01 1.445999979972839355e+00
8.629664778709411621e-01 6.371752023696899414e-01 1.368450045585632324e+00
7.844691276550292969e-01 6.399769783020019531e-01 1.375090956687927246e+00
1.238908246159553528e-01 7.367735505104064941e-01 1.610615372657775879e+00
9.965181350708007812e-02 7.106662988662719727e-01 1.597000002861022949e+00
3.671367466449737549e-01 7.487054467201232910e-01 1.639476180076599121e+00
6.288763880729675293e-01 7.414071559906005859e-01 1.633580684661865234e+00
4.077775180339813232e-01 7.571844458580017090e-01 1.645166635513305664e+00
3.384168148040771484e-01 7.223749756813049316e-01 1.649000048637390137e+00
3.178365826606750488e-01 7.419988512992858887e-01 1.635916709899902344e+00
8.380486965179443359e-01 6.051012873649597168e-01 1.399000048637390137e+00
7.116728425025939941e-01 6.892277598381042480e-01 1.516983866691589355e+00
6.910142302513122559e-01 6.790795326232910156e-01 1.542833328247070312e+00
4.210906326770782471e-01 7.384153008460998535e-01 1.658733367919921875e+00
-2.385333776473999023e-01 7.011322975158691406e-01 1.538823485374450684e+00
-3.323519825935363770e-01 6.911562681198120117e-01 1.529887318611145020e+00
7.849034667015075684e-01 6.033815741539001465e-01 1.341333389282226562e+00
7.704048752784729004e-01 6.410658359527587891e-01 1.420515656471252441e+00
6.100471615791320801e-01 7.420051097869873047e-01 1.667512774467468262e+00
4.669715166091918945e-01 7.423464655876159668e-01 1.666137218475341797e+00
-2.271689176559448242e-01 6.862321496009826660e-01 1.555340886116027832e+00
-2.506583034992218018e-01 6.618243455886840820e-01 1.544999957084655762e+00
-9.615744352340698242e-01 6.427457332611083984e-01 1.449214220046997070e+00
8.682582974433898926e-01 5.824157595634460449e-01 1.342857122421264648e+00
7.450236678123474121e-01 6.664282083511352539e-01 1.570999979972839355e+00
-1.328720897436141968e-01 6.918189525604248047e-01 1.566840529441833496e+00
7.525419592857360840e-01 6.412179470062255859e-01 1.464702725410461426e+00
2.975271940231323242e-01 7.043011188507080078e-01 1.644166707992553711e+00
1.755526661872863770e-02 6.900997161865234375e-01 1.588480830192565918e+00
-8.280555009841918945e-01 6.427887678146362305e-01 1.462333321571350098e+00
9.013202190399169922e-01 5.833697319030761719e-01 1.368999958038330078e+00
8.151695728302001953e-01 5.878488421440124512e-01 1.363888859748840332e+00
3.462333604693412781e-02 6.948533654212951660e-01 1.600399971008300781e+00
-6.352064609527587891e-01 6.454664468765258789e-01 1.492622613906860352e+00
-7.333476543426513672e-01 6.439656019210815430e-01 1.480525612831115723e+00
-7.813811898231506348e-01 6.408481597900390625e-01 1.472473740577697754e+00
6.520129442214965820e-01 6.931046843528747559e-01 1.625466704368591309e+00
1.178369373083114624e-01 6.913418769836425781e-01 1.618016123771667480e+00
7.007963955402374268e-02 6.873178482055664062e-01 1.608574509620666504e+00
-2.852466404438018799e-01 6.530262231826782227e-01 1.543833374977111816e+00
-6.227864623069763184e-01 6.298472881317138672e-01 1.501769185066223145e+00
-9.440715909004211426e-01 6.065719127655029297e-01 1.444076895713806152e+00
-9.611168503761291504e-01 6.035448312759399414e-01 1.444000005722045898e+00
7.804152369499206543e-01 5.933762192726135254e-01 1.377616405487060547e+00
2.637636363506317139e-01 6.946885585784912109e-01 1.636795878410339355e+00
1.691249907016754150e-01 6.908328533172607422e-01 1.623116612434387207e+00
9.313482046127319336e-01 7.112028002738952637e-01 1.458499908447265625e+00
7.243093848228454590e-01 6.500144600868225098e-01 1.556055545806884766e+00
3.194726705551147461e-01 6.911225914955139160e-01 1.658560037612915039e+00
2.535037100315093994e-01 6.644194722175598145e-01 1.646999955177307129e+00
-3.800976872444152832e-01 6.414198875427246094e-01 1.532590866088867188e+00
-4.307971298694610596e-01 6.425932645797729492e-01 1.526083350181579590e+00
7.625826597213745117e-01 5.891130566596984863e-01 1.421407461166381836e+00
4.658167362213134766e-01 6.916365027427673340e-01 1.672600030899047852e+00
-3.516629338264465332e-02 6.539522409439086914e-01 1.590279936790466309e+00
5.188959240913391113e-01 6.904578804969787598e-01 1.685607194900512695e+00
6.724554300308227539e-01 6.430501937866210938e-01 1.564800024032592773e+00
-1.326800137758255005e-01 6.416342854499816895e-01 1.577883362770080566e+00
1.084501203149557114e-02 6.518002748489379883e-01 1.593363642692565918e+00
-2.762983739376068115e-02 6.347982883453369141e-01 1.602195143699645996e+00
-9.295714497566223145e-01 5.883244276046752930e-01 1.461652755737304688e+00
-9.645941853523254395e-01 5.807902812957763672e-01 1.460199952125549316e+00
7.316251397132873535e-01 5.873202681541442871e-01 1.465114235877990723e+00
6.678598374128341675e-02 6.413839459419250488e-01 1.617092609405517578e+00
2.229414321482181549e-02 6.402187347412109375e-01 1.605777740478515625e+00
6.557043194770812988e-01 6.436463594436645508e-01 1.626147031784057617e+00
2.130227684974670410e-01 6.479321718215942383e-01 1.643290281295776367e+00
1.185568720102310181e-01 6.416861414909362793e-01 1.626374959945678711e+00
1.660551503300666809e-02 6.076236367225646973e-01 1.596750020980834961e+00
-6.751934289932250977e-01 5.880444645881652832e-01 1.502893567085266113e+00
-6.936627030372619629e-01 5.659849047660827637e-01 1.495500087738037109e+00
-7.279064655303955078e-01 5.687733888626098633e-01 1.498749971389770508e+00
-7.313902378082275391e-01 5.920834541320800781e-01 1.487840056419372559e+00
9.037423729896545410e-01 5.390260815620422363e-01 1.379717946052551270e+00
7.765104174613952637e-01 5.416117310523986816e-01 1.447000026702880859e+00
7.082355618476867676e-01 5.926889777183532715e-01 1.524899959564208984e+00
2.686126232147216797e-01 6.431895494461059570e-01 1.656425952911376953e+00
1.986920982599258423e-01 6.164716482162475586e-01 1.646999955177307129e+00
1.441425681114196777e-01 6.175945997238159180e-01 1.649999976158142090e+00
-5.816445946693420410e-01 5.904414057731628418e-01 1.512863039970397949e+00
8.588775992393493652e-01 5.326576828956604004e-01 1.399749994277954102e+00
6.514399647712707520e-01 6.268055438995361328e-01 1.660538434982299805e+00
5.780994892120361328e-01 6.483846306800842285e-01 1.693120002746582031e+00
4.682880938053131104e-01 6.428223848342895508e-01 1.679612278938293457e+00
3.683776557445526123e-01 6.412616968154907227e-01 1.671980023384094238e+00
-3.833557665348052979e-01 5.955427885055541992e-01 1.540127277374267578e+00
-5.305446982383728027e-01 5.918697118759155273e-01 1.520851373672485352e+00
6.529387831687927246e-01 6.096136569976806641e-01 1.661000013351440430e+00
1.604137271642684937e-01 7.529245018959045410e-01 1.594187498092651367e+00
5.203553438186645508e-01 6.443614363670349121e-01 1.689575791358947754e+00
-3.744064271450042725e-01 5.723336935043334961e-01 1.548437476158142090e+00
7.611318826675415039e-01 5.419743657112121582e-01 1.423378825187683105e+00
1.666604280471801758e-01 6.075578331947326660e-01 1.643190503120422363e+00
7.077476382255554199e-01 5.529754161834716797e-01 1.510095238685607910e+00
6.492037773132324219e-01 5.894175171852111816e-01 1.620538473129272461e+00
5.981479883193969727e-01 6.074524521827697754e-01 1.704999923706054688e+00
-9.648519754409790039e-01 5.372716784477233887e-01 1.463937520980834961e+00
7.272806167602539062e-01 5.433807373046875000e-01 1.471899986267089844e+00
2.079003676772117615e-02 5.897667407989501953e-01 1.613618135452270508e+00
-8.130902647972106934e-01 5.259798765182495117e-01 1.499666690826416016e+00
-8.289008736610412598e-01 5.426371097564697266e-01 1.481361150741577148e+00
-8.796973228454589844e-01 5.416171550750732422e-01 1.478727221488952637e+00
-9.284296035766601562e-01 5.410043001174926758e-01 1.468897461891174316e+00
6.165305972099304199e-01 5.966387987136840820e-01 1.670970559120178223e+00
5.056284666061401367e-01 5.840324163436889648e-01 1.642500042915344238e+00
4.830187559127807617e-01 5.810444951057434082e-01 1.635428547859191895e+00
1.341572850942611694e-01 5.829668045043945312e-01 1.649111151695251465e+00
1.122551858425140381e-01 5.933254957199096680e-01 1.639083385467529297e+00
-7.292971014976501465e-01 5.383613705635070801e-01 1.503220319747924805e+00
-7.624470591545104980e-01 5.274473428726196289e-01 1.500090956687927246e+00
9.098225235939025879e-01 4.974594116210937500e-01 1.389000058174133301e+00
9.524641633033752441e-01 7.066779732704162598e-01 1.440000057220458984e+00
6.669373512268066406e-01 5.380784273147583008e-01 1.515677452087402344e+00
5.253597497940063477e-01 5.966855883598327637e-01 1.677049994468688965e+00
4.419540166854858398e-01 5.661075711250305176e-01 1.659999966621398926e+00
2.700203061103820801e-01 5.942084193229675293e-01 1.669000029563903809e+00
2.200081646442413330e-01 5.904754996299743652e-01 1.663152575492858887e+00
1.692436635494232178e-01 5.852992534637451172e-01 1.655795454978942871e+00
-6.308559775352478027e-01 5.410026907920837402e-01 1.512445926666259766e+00
-6.809905171394348145e-01 5.417590141296386719e-01 1.509014248847961426e+00
7.796881794929504395e-01 4.926506280899047852e-01 1.385069727897644043e+00
6.423184275627136230e-01 5.342241525650024414e-01 1.541499972343444824e+00
3.668511211872100830e-01 5.933239459991455078e-01 1.679962992668151855e+00
-1.595427393913269043e-01 5.383179187774658203e-01 1.598000049591064453e+00
-5.817338228225708008e-01 5.411668419837951660e-01 1.524972200393676758e+00
9.123796224594116211e-01 4.912373125553131104e-01 1.417977213859558105e+00
8.212155103683471680e-01 4.837491512298583984e-01 1.404777765274047852e+00
6.891616582870483398e-01 5.059726834297180176e-01 1.486000061035156250e+00
5.049025416374206543e-01 5.313392877578735352e-01 1.597000002861022949e+00
4.202811121940612793e-01 5.493489503860473633e-01 1.628235340118408203e+00
-1.272751539945602417e-01 5.460480451583862305e-01 1.595470547676086426e+00
-4.278271794319152832e-01 5.354068875312805176e-01 1.551454544067382812e+00
-5.013166069984436035e-01 5.140383243560791016e-01 1.544999957084655762e+00
8.785675168037414551e-01 4.861658215522766113e-01 1.414999961853027344e+00
4.680961668491363525e-01 5.296306014060974121e-01 1.578230738639831543e+00
4.179575145244598389e-01 5.234351158142089844e-01 1.586444377899169922e+00
3.712513446807861328e-01 5.233764052391052246e-01 1.579666614532470703e+00
